code;libellé;date de début de validité;date de fin de validité;20/02/2025
1903;Convention collective du personnel d'encadrement des agences de presse;01/01/1900;
1909;Convention collective nationale des organismes de tourisme;01/01/1900;
1911;Convention collective de travail du groupement national interprofessionnel des semences graines et plants;01/01/1900;
1912;Convention collective départementale des industries de la métallurgie du Haut-Rhin;01/01/1900;31/12/2023
1921;Convention collective nationale des huissiers de justice;01/01/1900;30/09/2023
1922;Convention collective nationale de la radiodiffusion;01/01/1900;
1923;Convention collective de la manutention portuaire de Guadeloupe;01/01/1900;
1930;Convention collective nationale de la meunerie;01/01/1900;
1938;Convention collective nationale des industries de la transformation des volailles (abattoirs, ateliers de découpe et centres de conditionnement de volailles, commerce de gros de volailles);01/01/1900;
1942;Convention collective nationale des textiles artificiels et synthétiques et produits assimilés (annexée à la convention collective nationale de l'industrie textile 0018);01/01/1900;07/08/2023
1944;Convention collective nationale du personnel navigant technique des exploitants d'hélicoptères;01/01/1900;
1945;Convention collective nationale du vitrail;01/01/1900;
1947;Convention collective nationale du négoce de bois d'oeuvre et produits dérivés;01/01/1900;30/01/2025
1951;Convention collective nationale des cabinets ou entreprises d'expertises en automobile;01/01/1900;
1960;Convention collective départementale des industries métallurgiques, mécaniques et connexes du Lot-et-Garonne;01/01/1900;31/12/2023
1961;Convention collective pour les stations-service en Guadeloupe;01/01/1900;
1966;Convention collective départementale des industries métallurgiques du Loiret;01/01/1900;31/12/2023
1967;Convention collective départementale de l'industrie des métaux du Bas-Rhin;01/01/1900;31/12/2023
1978;Convention collective nationale des fleuristes, de la vente et des services des animaux familiers;01/01/1900;
1979;Convention collective nationale des hôtels, cafés, restaurants (HCR);01/01/1900;
1980;Convention collective des commissionnaires en douane et agents auxiliaires de la Martinique;01/01/1900;
1982;Convention collective nationale du négoce et prestations de services dans les domaines médico-techniques;01/01/1900;
1987;Convention collective nationale des pâtes alimentaires sèches et du couscous non préparé;01/01/1900;
1996;Convention collective nationale de la pharmacie d'officine;01/01/1900;
2002;Convention collective interrégionale de la blanchisserie, laverie, location de linge, nettoyage à sec, pressing et teinturerie;01/01/1900;
2003;Convention collective départementale des industries métallurgiques, électriques, électroniques et connexes du département des Vosges;01/01/1900;31/12/2023
2014;Convention collective nationale de travail des employés des agences de presse;01/01/1900;
2021;Convention collective nationale du golf;01/01/1900;
2025;Convention collective régionale du travail des activités minières de Guyane;01/01/1900;
2034;Convention collective du département de l'Isère concernant les ouvriers employés par les entreprises de travaux publics;01/01/1900;
2046;Convention collective nationale du personnel non médical des centres de lutte contre le cancer;01/01/1900;
2060;Convention collective nationale des chaînes de cafétérias et assimilés;01/01/1900;
2070;Convention collective relative au statut des personnels des organismes de développement économique;01/01/1900;
2075;Convention collective nationale des centres immatriculés de conditionnement, de commercialisation et de transformation des oeufs et des industries en produits d'oeufs (fusion entre la 1747 et la 2075);01/01/1900;15/04/2024
2089;Convention collective nationale de l'industrie des panneaux à base de bois;01/01/1900;
2098;Convention collective nationale du personnel des prestataires de services dans le domaine du secteur tertiaire;01/01/1900;
2104;Convention collective nationale du thermalisme (fusion entre la 2264 et la 2104);01/01/1900;07/04/2024
2111;Convention collective nationale des salariés du particulier employeur;01/01/1900;01/11/2021
2120;Convention collective nationale de la banque;01/01/1900;
2121;Convention collective nationale de l'édition;01/01/1900;
2126;Convention collective régionale de la métallurgie du Gard et de la Lozère;01/01/1900;31/12/2023
2128;Convention collective nationale de la mutualité;01/01/1900;
2147;Convention collective des entreprises des services d'eau et d'assainissement;01/01/1900;
2148;Convention collective nationale des télécommunications;01/01/1900;
2149;Convention collective nationale des activités du déchet;01/01/1900;
2150;Convention collective nationale des personnels des sociétés anonymes et fondations d'HLM;01/01/1900;
2152;Convention collective nationale de travail du personnel enseignant et formateur des centres de formation continue et des centres de formation d'apprentis, des sections d'apprentissage et des unités de formation par apprentissage intégrés à un établissement technique privé(CFA);01/01/1900;
2156;Convention collective nationale des grands magasins et des magasins populaires;01/01/1900;
2190;Convention collective nationale des missions locales et PAIO des maisons de l'emploi et PLIE;01/01/1900;
2198;Convention collective nationale des entreprises de vente à distance;01/01/1900;
2205;Convention collective du notariat;01/01/1900;
2216;Convention collective nationale du commerce de détail et de gros à prédominance alimentaire (entrepôts d'alimentation, supérettes, supermarchés, hypermarchés, grande distribution);01/01/1900;
2219;Convention collective nationale des taxis;01/01/1900;
2221;Convention collective régionale des mensuels des industries des métaux de l'Isère et des Hautes-Alpes;01/01/1900;31/12/2023
2230;Convention collective nationale des associations agréées de surveillance de la qualité de l'air (annexée à la convention collective nationale des bureaux d'études techniques, des cabinets d'ingénieurs-conseils et des sociétés de conseils 1486);01/01/1900;
2247;Convention collective des entreprises de courtage d'assurances et/ou de réassurances;01/01/1900;
2250;Convention collective régionale de la boulangerie-pâtisserie de la Guyane;01/01/1900;
2257;Convention collective nationale des casinos;01/01/1900;
2264;Convention collective nationale de l'hospitalisation privée;01/01/1900;
2266;Convention collective départementale des industries métallurgiques, mécaniques, électriques, connexes et similaires de la Mayenne;01/01/1900;31/12/2023
2270;Convention collective nationale des universités et instituts catholiques de France;01/01/1900;
2272;Convention collective nationale de l'assainissement et de la maintenance industrielle;01/01/1900;
2281;Convention collective des chefs d'établissement directeurs d'école de l'enseignement catholique;01/01/1900;
2294;Convention collective départementale des industries et métiers de la métallurgie de l'Aube;01/01/1900;31/12/2023
2306;Convention collective nationale de l'union des chambres syndicales des métiers du verre (taille, bouchage et décoration de verrerie, commerce de flaconnage, verrerie à la main travaillée au chalumeau);01/01/1900;
2328;Convention collective des ouvriers du bâtiment et des travaux publics de la Guadeloupe et dépendances;01/01/1900;
2329;Accord professionnel national de travail entre les avocats au Conseil d'Etat et à la Cour de Cassation et leur personnel salarié -non avocat-;01/01/1900;12/10/2023
2332;Convention collective nationale des entreprises d'architecture;01/01/1900;
2335;Convention collective nationale du personnel des agences générales d'assurances;01/01/1900;
2336;Convention collective nationale de l'habitat et du logement accompagnés;01/01/1900;
2344;Convention collective nationale de la sidérurgie;01/01/1900;31/12/2023
2345;Convention collective régionale du transport sanitaire en Martinique;01/01/1900;
2357;Accord professionnel national du 3 mars 1993 relatif aux cadres de direction des sociétés d'assurances;01/01/1900;
2360;Convention collective régionale des services de l'automobile de la Guyane;01/01/1900;
2372;Convention collective nationale des entreprises de la distribution directe;01/01/1900;
2378;Accords professionnels nationaux concernant le personnel intérimaire des entreprises de travail temporaire;01/01/1900;
2389;Convention collective des ouvriers du bâtiment et des travaux publics région de La Réunion;01/01/1900;
2395;Convention collective nationale de travail des assistants maternels du particulier employeur;01/01/1900;01/11/2021
2397;Convention collective des mannequins adultes et des mannequins enfants de moins de seize ans employés par les agences de mannequins;01/01/1900;
2405;Convention collective départementale des établissements d'hospitalisation privée de la Guadeloupe;01/01/1900;
2411;Convention collective nationale des chaînes thématiques;01/01/1900;01/01/2022
2412;Convention collective de la production de films d'animation;01/01/1900;
2420;Convention collective nationale des cadres du bâtiment du 1er juin 2004;01/01/1900;
2480;Convention collective de la manutention portuaire du port de Fort-de-France;01/01/1900;
2489;Convention collective départementale des industries métallurgiques et assimilées de la Vendée;01/01/1900;31/12/2023
2494;Convention collective nationale de la coopération maritime;01/01/1900;
2511;Convention collective nationale du sport;01/01/1900;
2528;Convention collective nationale de travail des industries de la maroquinerie, articles de voyage, chasse sellerie, gainerie, bracelets en cuir;01/01/1900;
2534;Convention collective de l'industrie sucrière et rhumière de la Martinique;01/01/1900;
2535;Convention collective dans la culture de la canne à sucre;01/01/1900;
2542;Convention collective départementale des industries métallurgiques, mécaniques et connexes de l'Aisne;01/01/1900;31/12/2023
2543;Convention collective nationale des cabinets ou entreprises de géomètres experts, géomètres topographes photogrammètres, experts-fonciers;01/01/1900;
2564;Convention collective nationale des vétérinaires praticiens salariés;01/01/1900;29/03/2024
2579;Conventions collectives départementales applicables aux entreprises des industries et métiers de la métallurgie du Loir-et-Cher;01/01/1900;31/12/2023
2582;Convention collective des ouvriers des travaux public de la Savoie;01/01/1900;
2583;Convention collective nationale de branche des sociétés concessionnaires ou exploitantes d'autoroutes ou d'ouvrages routiers;01/01/1900;
2596;Convention collective nationale de la coiffure et des professions connexes;01/01/1900;
2603;Convention collective nationale de travail des praticiens conseils du régime général de sécurité sociale;01/01/1900;
2609;Convention collective nationale des employés, techniciens et agents de maîtrise du bâtiment;01/01/1900;
2614;Convention collective nationale des employés, techniciens et agents de maîtrise des travaux publics;01/01/1900;
2615;Convention collective régionale de la métallurgie des Pyrénées-Atlantiques et du Seignanx;01/01/1900;31/12/2023
2630;Convention collective régionale des industries métallurgiques des Bouches-du-Rhône et Alpes-de-Haute-Provence;01/01/1900;31/12/2023
2631;Accord collectif national Branche de la télédiffusion. Salariés employés sous contrat à durée déterminée d'usage;01/01/1900;
2636;Convention collective de la FESIC;01/01/1900;
2642;Convention collective de la production audiovisuelle;01/01/1900;
2658;Convention collective régionale du travail des guides d'expédition, guides accompagnateurs et guides animateurs en milieu amazonien;01/01/1900;
2666;Convention collective nationale des conseils d'architecture, d'urbanisme et de l'environnement;01/01/1900;01/12/2023
2668;Convention collective nationale de travail des cadres supérieurs des sociétés de secours minières et de leurs établissements, des unions régionales et des assistants sociaux régionaux;01/01/1900;
2683;Convention collective nationale du portage de presse;01/01/1900;
2691;Convention collective nationale de l'enseignement prive indépendant;01/01/1900;
2697;Convention collective nationale des personnels des structures associatives cynégétiques;01/01/1900;
2700;Convention collective départementale de la métallurgie de l'Oise;01/01/1900;31/12/2023
2701;Convention collective du travail du personnel des banques de la Guyane;01/01/1900;
2702;Convention collective du travail du personnel des banques de la Martinique;01/01/1900;
2704;Convention collective du travail du personnel des banques de la Guadeloupe, de Saint-Martin et de Saint-Barthélemy;01/01/1900;
2706;Convention collective nationale du personnel des administrateurs et des mandataires judiciaires;01/01/1900;12/10/2023
2707;Convention collective régionale des employés, techniciens et agents de maîtrise du bâtiment Île-de-France;01/01/1900;29/09/2021
2717;Convention collective des entreprises techniques au service de la création et de l'évènement;01/01/1900;
2727;Convention collective nationale des omnipraticiens exerçant dans les centres de santé miniers;01/01/1900;
2728;Convention collective nationale des sucreries, sucreries-distilleries et raffineries de sucre;01/01/1900;
2755;Convention collective départementale des industries de la métallurgie de Belfort/Montbéliard;01/01/1900;31/12/2023
2768;Convention collective nationale de travail des pharmaciens du régime minier;01/01/1900;
2770;Convention collective nationale de l'édition phonographique (annexée à la convention collective nationale de l'édition 2121);01/01/1900;19/04/2024
2785;Convention collective nationale des sociétés de ventes volontaires de meubles aux enchères publiques et des offices de commissaires-priseurs judiciaires;01/01/1900;30/09/2023
2847;Convention collective nationale de Pôle Emploi;01/01/1900;
2870;Convention collective des ouvriers du bâtiment, des travaux publics et des industries et activités connexes de la Guyane;01/01/1900;
2891;Convention collective de l'industrie de Roquefort;01/01/1900;
2931;Convention collective nationale des activités de marchés financiers;01/01/1900;
2941;Convention collective de la branche de l'aide, de l'accompagnement, des soins et des services à domicile;01/01/1900;
2964;Accord collectif relatif au transport de proximité public et privé de produits pétroliers et de liquides inflammables sur le territoire de la Martinique;01/01/1900;
2972;Convention collective du personnel sédentaire des entreprises de navigation;01/01/1900;
2978;Convention collective nationale du personnel salarié des agences de recherches privées;01/01/1900;
2980;Convention collective départementale de la métallurgie de la Somme;01/01/1900;31/12/2023
2992;Convention collective départementale des industries métallurgiques, mécaniques, électriques, connexes et similaires d'Indre-et Loire;01/01/1900;31/12/2023
3013;Convention collective nationale de la librairie;01/01/1900;
3016;Convention collective des ateliers chantiers d'insertion;01/01/1900;
3017;Convention collective nationale unifiée ports et manutention;01/01/1900;
3028;Convention collective régionale des transports routiers et activités auxiliaires du transport de la Guadeloupe;01/01/1900;
3032;Convention collective nationale de l'esthétique - cosmétique et de l'enseignement technique et professionnel liés aux métiers de l'esthétique et de la parfumerie;01/01/1900;
3035;Convention collective de la parfumerie sélective;10/11/2020;
3043;Convention collective nationale des entreprises de propreté et services associés;01/01/1900;
3053;Convention collective départementale des industries de la métallurgie de Haute-Saône;01/01/1900;31/12/2023
3090;Convention collective nationale des entreprises du secteur privé du spectacle vivant;01/01/1900;
3097;Convention collective nationale de la production cinématographique;01/01/1900;
3105;Convention collective nationale des régies de quartier;01/01/1900;
3107;Convention collective des employés, techniciens et agents de maîtrise du bâtiment et des travaux publics et annexes de la Martinique;01/01/1900;
3109;Convention collective nationale des 5 branches industries alimentaires diverses;01/01/1900;
3123;Convention collective régionale des ouvriers, employés et techniciens des entreprises d'ambulances de la Guyane;01/01/1900;
3127;Convention collective nationale des entreprises de services à la personne;01/01/1900;
3128;Convention collective régionale des employés, techniciens et agents de maîtrise du bâtiment, des travaux publics et des industries et activités connexes de la Guyane;01/01/1900;
3144;Convention collective des employés, techniciens et agents de maîtrise du bâtiment et travaux publics de Guadeloupe;01/01/1900;
3160;Convention collective nationale des associations de gestion et de comptabilité (annexée à la convention collective nationale du personnel des cabinets d'experts-comptables et de commissaires aux comptes 0787);01/01/1900;07/08/2023
3168;Convention collective nationale des professions de la photographie;01/01/1900;
3201;Convention collective nationale des cadres des éditeurs de la presse magazine;01/01/1900;
3202;Convention collective nationale des employés des éditeurs de la presse magazine;01/01/1900;
3203;Convention collective nationale des structures associatives de pêche de loisir et de protection du milieu aquatique;01/01/1900;
3204;Convention collective régionale des ingénieurs et cadres du bâtiment, des travaux publics et des industries et activités connexes de la Guyane;01/01/1900;
3205;Convention collective nationale du personnel des coopératives de consommation;01/01/1900;
3206;Convention collective départementale du personnel des cabinets médicaux de Martinique;01/01/1900;
3207;Convention collective régionale des transports sanitaires de Guadeloupe;01/01/1900;
3209;Convention collective départementale des industries mécaniques, microtechniques et connexes du département du Doubs;01/01/1900;31/12/2023
3210;Convention collective nationale de la banque populaire;01/01/1900;
3211;Convention collective des salariés des établissements privés 2015;01/01/1900;
3212;Convention collective nationale des cadres des travaux publics;01/01/1900;
3213;Convention collective nationale des collaborateurs salariés des entreprises d'économistes de la construction et des métreurs-vérificateurs;01/01/1900;
3216;Convention collective nationale des salariés du négoce des matériaux de construction;01/01/1900;
3217;Convention collective nationale de la branche ferroviaire;01/01/1900;
3218;Convention collective nationale de l'enseignement prive non lucratif;01/01/1900;
3219;Convention collective nationale de branche des salariés en portage salarial;01/01/1900;
3220;Convention collective nationale du personnel des offices publics de l'habitat;27/04/2018;
3221;Convention collective nationale des employés, techniciens et cadres des agences de presse;01/01/1900;
3222;Convention collective nationale des menuiseries charpentes et constructions industrialisées et des portes planes;01/08/2019;
3223;Convention collective des personnels navigants officiers des entreprises de transport et services maritimes;01/01/1900;
3224;Convention collective nationale de la distribution et du commerce de gros des papiers-cartons;01/01/1900;
3225;Convention collective nationale des employés et des cadres des éditeurs de la presse magazine;01/01/1900;
3227;Convention collective nationale des industries de la fabrication de la chaux;01/03/2018;31/10/2024
3228;Convention collective nationale du groupement des armateurs de service de passages d'eau - personnel navigant;24/05/2018;31/10/2024
3229;Convention collective nationale du personnel sédentaire des entreprises de transports de marchandises de la navigation intérieure;18/12/2020;
3230;Convention collective nationale des employés, techniciens, agents de maîtrise et cadres de la presse d'information spécialisée;15/02/2019;
3231;Convention collective départementale des industries métallurgiques, mécaniques, similaires et connexes du Jura;05/02/2019;31/12/2023
3232;Convention collective nationale de travail des agents de direction des organismes du régime général de sécurité sociale;01/11/2019;
3233;Convention collective nationale de la branche de l'industrie de la fabrication des ciments;07/11/2019;
3235;Convention collective de la parfumerie sélective;10/11/2020;
3236;Convention collective nationale de l'industrie et des services nautiques;25/11/2020;
3237;Convention collective nationale des métiers du commerce de détail alimentaire spécialisé;01/02/2022;
3238;Convention collective nationale de la production et de la transformation des papiers et cartons du 29 janvier 2021;23/07/2022;
3239;Convention collective nationale des particuliers employeurs et de l'emploi à domicile;01/11/2021;
3241;Convention collective nationale de la Télédiffusion;01/01/2022;
3242;Convention collective nationale de la presse quotidienne et hebdomadaire en régions;01/01/2022;
3243;Convention collective nationale des commerces de quincaillerie, fournitures industrielles, fers, métaux et équipement de la maison;01/08/2023;
3244;Convention collective nationale des professions réglementées auprès des juridictions;12/10/2023;
3245;Convention collective nationale des opérateurs de voyages et des guides;13/05/2022;
3248;Convention collective nationale de la métallurgie;01/01/2024;
3249;Convention collective nationale des industries de carrières et matériaux de construction;06/07/2022;
3250;Convention collective nationale des commissaires de justice et sociétés de ventes;01/10/2023;
3251;Convention collective nationale de la bijouterie, joaillerie, orfèvrerie, horlogerie (BJOH);03/10/2023;
5001;Statut des industries électriques et gazières;01/01/1900;
5002;Statut du Mineur;01/01/1900;
5003;Statut de la Fonction publique d'État;01/01/1900;
5005;Statut des Caisses d'épargne;01/01/1900;
5008;Statut de la Banque de France;01/01/1900;
5010;Statut des Chambres des métiers & de l'artisanat;01/01/1900;
5011;Statut de l'Aéroport de Paris;01/01/1900;
5012;Statut des chemins de fer;01/01/1900;
5014;Statut de la RATP;01/01/1900;
5015;Statut du CNRS;01/01/1900;
5017;Statut de l'Église ou convention diocésaine;01/01/1900;
5018;Statut des Chambres de commerce et d'industrie;01/01/1900;
5019;Statut des Chambres d'agriculture;01/01/1900;
5021;Statut de la Fonction publique territoriale;01/01/1900;
5022;Statut de la Fonction publique hospitalière;01/01/1900;
5023;Statut Vivea;01/01/1900;
5024;Statut des chefs d'établissement de l'enseignement catholique;01/01/1900;
5025;Statut des personnels des organismes de développement économique;01/01/1900;
5100;Statut divers ou non précisé;01/01/1900;
5200;Grille d'usage Mars PF (Non conventionnelle);01/01/1900;
5201;Recommandations ANIL ADIL (Non conventionnelles);01/01/1900;
5203;Ancienne convention collective nationale des peintres en lettres et publicité peinte (dénoncée, mais pouvant servir de grille d'usage d'établissements réputés sans convention);01/01/1900;
5204;Grille d'usage MSF logistique (Non conventionnelle);01/01/1900;
5205;Convention d'entreprise CSE Air France exploitation hub;01/01/1900;
5501;Convention d'entreprise indépendante ou texte assimilé non précisé;01/01/1900;
5502;Convention d'entreprise Croix Rouge;01/01/1900;
5503;Convention d'entreprise SEITA (LOGISTA France);01/01/1900;
5505;Convention d'entreprise CEA;01/01/1900;
5506;Convention d'entreprise Crédit agricole SA;01/01/1900;
5507;Convention collective nationale des administratifs du football (n'est pas considérée à l'heure actuelle comme une convention de branche);01/01/1900;
5509;Convention d'entreprise PMU;01/01/1900;
5513;Convention d'entreprise IFREMER;01/01/1900;
5514;Convention d'entreprise Crédit Foncier;01/01/1900;
5516;Convention d'entreprise La Poste - France Télécom;01/01/1900;
5519;Convention collective nationale des salariés administratifs des sociétés de secours minières (n'est pas considérée à l'heure actuelle comme une convention de branche);01/01/1900;
5520;Convention collective nationale des officies du transport maritimes;01/01/1900;
5521;Convention collective nationale du personnel navigant d'exécution du transport maritime;01/01/1900;
5522;Convention d'entreprise Établissement français du sang;01/01/1900;
5524;Convention d'entreprise France terre d'asile;01/01/1900;
5526;Charte du football professionnel (n'est pas considérée à l'heure actuelle comme une convention de branche);01/01/1900;
5530;Convention d'entreprise Adoma (ex Sonacotra);01/01/1900;
5531;Convention d'entreprise Syngenta;01/01/1900;
5532;Convention d'entreprise INRS;01/01/1900;
5533;Convention du comité d'entreprise SNCF;01/01/1900;
5537;Convention collective nationale des dentistes des sociétés de secours minières (n'est pas considérée à l'heure actuelle comme une convention de branche);01/01/1900;
5538;Convention collective nationale des médecins spécialiste des sociétés de secours minières (n'est pas considérée à l'heure actuelle comme une convention de branche);01/01/1900;
5539;Convention d'entreprise AFPA;01/01/1900;
5541;Convention collective nationale du rugby professionnel (n'est pas considérée à l'heure actuelle comme une convention de branche);01/01/1900;
5542;Convention collective nationale du basket ball professionnel (n'est pas considérée à l'heure actuelle comme une convention de branche);01/01/1900;
5543;Accords-convention d'entreprise SNCF Réseau - ex RFF;01/01/1900;
5545;Convention d'entreprise des restaurants PTT;01/01/1900;
5546;Convention d'entreprise CNES;01/01/1900;
5547;Convention d'entreprise Club Méditerranée;01/01/1900;
5548;Convention du comité d'entreprise RATP;01/01/1900;
5549;Convention d'entreprise IRSN;01/01/1900;
5551;Convention d'entreprise Institut Pasteur;01/01/1900;
5552;Convention d'entreprise Société d'agences et de diffusion;01/01/1900;
5553;Convention d'entreprise CCAS;01/01/1900;
5554;Convention collective nationale des officiers du Remorquage maritime;01/01/1900;
5555;Convention collective nationale des navigants d'exécution du Remorquage maritime;01/01/1900;
5558;Accords-convention d'entreprise basés sur l'Accord national Multiservice immobilier et facilties management;01/01/1900;
5559;Convention d'entreprise Alliance emploi;01/01/1900;
5562;Convention d'entreprise Talc de Luzenac;01/01/1900;
5563;Convention d'entreprise Réunion des musées nationaux;01/01/1900;
5564;Convention d'entreprise APEC;01/01/1900;
5565;Convention du groupe TF1;01/01/1900;01/01/2022
5566;Convention d'entreprise Société Protectrice des Animaux;01/01/1900;
5567;Convention d'entreprise ARTE;01/01/1900;01/01/2022
5568;Convention d'entreprise CIRAD;01/01/1900;
5569;Convention d'entreprise Comédie française;01/01/1900;
5570;Convention d'entreprise Opéra de Paris;01/01/1900;
5571;Convention d'entreprise Fondation d'Auteuil;01/01/1900;
5572;Convention d'entreprise Kiloutou;01/01/1900;
5573;Convention d'entreprise UGAP;01/01/1900;
5574;Convention du groupe Canal +;01/01/1900;01/01/2022
5575;Convention d'entreprise du groupe Métropole Télévision;01/01/1900;01/01/2022
5576;Convention du groupe AGEFOS PME;01/01/1900;
5577;Convention d'entreprise Agence Française de Développement;01/01/1900;
5578;Convention d'entreprise Agence Nationale pour les Chèques Vacances;01/01/1900;
5579;Accords-convention d'entreprise France télévision;01/01/1900;01/01/2022
5580;Convention d'entreprise Radio France;01/01/1900;
5581;Convention d'entreprise France Médias Monde;01/01/1900;01/01/2022
5582;Accords-convention d'entreprise Institut national de l'audio visuel;01/01/1900;01/01/2022
5583;Convention d'entreprise Voies navigables de France;01/01/1900;
5584;Accords-convention d'entreprise Laboratoire national de métrologie et d'essais;01/01/1900;
5585;Accords-convention d'entreprise Pioneer;01/01/1900;
5586;Accords-convention d'entreprise SACEM;01/01/1900;
5587;Accords-convention d'entreprise Cité de la musique;01/01/1900;
5588;Accords-convention d'entreprise SACD;01/01/1900;
5589;Convention d'entreprise ARPEJ;01/01/1900;
5590;Convention d'entreprise OPCALIM;01/01/1900;
5591;Convention d'entreprise Louis Vuitton services;01/01/1900;
5592;Convention d'entreprise UES CAMIF;01/01/1900;
5593;Accord de référence FNAB;01/01/1900;
5594;Convention d'entreprise Ortec Services;01/01/1900;
5595;Convention d'entreprise Sede environnement;01/01/1900;
5596;Convention d'entreprise Compagnie des Alpes;01/01/1900;
5598;Convention d'entreprise Eurotunnel;01/01/1900;
5599;Convention d'entreprise Havas;01/01/1900;
5600;Accords-convention d'entreprise CGG Services;01/01/1900;
5601;Accords-convention d'entreprise COSEM;01/01/1900;
5602;Accords-convention d'entreprise Bureau de recherche géologiques et minières ;01/01/1900;
5603;Accords-convention d'entreprise Synchrotron Soleil;01/01/1900;
5604;Accords-convention d'entreprise Accor;01/01/1900;
5605;Convention d'entreprise Blondel aérologistique;01/01/1900;
5606;Convention d'entreprise ANFH;01/01/1900;
5607;Convention d'entreprise Danone;01/01/1900;
5608;Convention d'entreprise Arvalis institut du végétal;01/01/1900;
5610;Convention d'entreprise Cinémathèque française;01/01/1900;
5611;Accords-convention d'entreprise ADIE;01/01/1900;
5612;Accords-convention d'entreprise Eurosport;01/01/1900;01/01/2022
5613;Ancienne convention collective nationale des peintres en lettres et publicité peinte (dénoncée, n'est donc plus considérée comme une convention de branche mais pouvant être appliquée en tant que convention d'entreprise);01/01/1900;
5614;Convention d'entreprise Institut de l'élevage;01/01/1900;
5615;Convention d'entreprise Forum des images;01/01/1900;
5616;Accords-convention d'entreprise CTC;01/01/1900;
5617;Accords-convention d'entreprise Sodexo Justice Services;01/01/1900;
5618;Accords-convention d'entreprise ADEF;01/01/1900;
5619;Convention collective nationale provisoire de la pêche professionnelle maritime;01/01/1900;
5620;Convention d'entreprise Messageries lyonnaises de presse;01/01/1900;
5621;Convention d'entreprise Fondation Jean Moulin;01/01/1900;
5622;Accords-convention d'entreprise CCFD Terre Solidaire;01/01/1900;
5623;Convention d'entreprise du groupement national interprofessionnel des semences graines et plants;01/01/1900;
5624;Accords-convention d'entreprise Secours catholique;01/01/1900;
5625;Convention d'entreprise Médecins du monde;01/01/1900;
5627;Convention d'entreprise du Groupe Technique des Hippodromes Parisiens;01/01/1900;
5628;Statut-convention d'entreprise d'ACPPA;01/01/1900;
5629;Convention d'entreprise d'Unifomation;01/01/1900;
5630;Accords-convention d'entreprise France active;01/01/1900;
5631;Convention d'entreprise UNAF;01/01/1900;
5632;Accords-convention d'entreprise Sodiparc;01/01/1900;
5633;Accords CFA-BTP (numéro provisoire);01/01/1900;
5634;Accords collaborateurs parlementaires de députés (numéro provisoire);01/01/1900;
5635;Accords-convention d'entreprise TV5 Monde;01/01/1900;01/01/2022
7001;Convention collective nationale des coopératives et SICA de production, transformation et vente du bétail et des viandes;01/01/1900;
7002;Convention collective nationale des coopératives et SICA de céréales, de meunerie, d'approvisionnement et d'alimentation du bétail et d'oléagineux;01/01/1900;
7003;Convention collective nationale des coopératives agricoles, union de coopératives agricoles et SICA fabriquant des conserves de fruits et de légumes, des plats cuisinés et des spécialités;01/01/1900;
7004;Convention collective nationale des coopératives laitières, unions de coopératives laitières et SICA laitières;01/01/1900;
7005;Convention collective nationale des caves coopératives et de leurs unions élargie aux SICA vinicoles;01/01/1900;
7006;Convention collective nationale des coopératives, unions de coopératives agricoles et SICA de fleurs, de fruits et légumes et de pommes de terre;01/01/1900;
7007;Convention collective nationale des coopératives, unions de coopératives agricoles et SICA de teillage de lin;01/01/1900;
7008;Convention collective nationale du personnel des organismes de contrôle laitier;01/01/1900;31/12/2024
7009;Convention collective nationale des entreprises d'accouvage et de sélection de produits avicoles;01/01/1900;
7010;Convention collective nationale du personnel des élévages aquacoles;01/01/1900;
7012;Convention collective nationale des centres équestres;01/01/1900;01/06/2024
7013;Convention collective nationale des établissements d'entraînement des chevaux de courses au trot;01/01/1900;01/06/2024
7014;Convention collective nationale des établissements d'entraînement des chevaux de courses au galop;01/01/1900;01/06/2024
7017;Convention collective nationale des parcs et jardins zoologiques ouverts au public;01/01/1900;
7018;Convention collective nationale des entreprises du paysage;01/01/1900;
7019;Convention collective nationale de la conchyliculture;01/01/1900;
7020;Convention collective nationale du réseau des centres d'économie rurale;01/01/1900;
7021;Convention collective nationale des entreprises relevant de la sélection et de la reproduction animale;01/01/1900;31/12/2024
7023;Convention collective nationale des entreprises agricoles de déshydratation;18/11/2018;
7024;Convention collective nationale PA/CUMA;01/04/2021;
7025;Convention collective nationale ETARF;01/04/2021;
7026;Convention collective nationale des activités hippiques;01/06/2004;
7027;Convention collective nationale du conseil et service en élevage;01/01/2025;
7501;Convention collective nationale des caisses régionales du crédit agricole;01/01/1900;
7502;Convention collective nationale de la Mutualité sociale agricole;01/01/1900;
7503;Convention collective nationale des distilleries coopératives viticoles et SICA de distillation;01/01/1900;
7508;Convention collective nationale des Maisons familiales rurales, instituts ruraux et centres;01/01/1900;
7509;Convention collective nationale des organismes de formation et de promotion agricoles;01/01/1900;30/10/2024
7511;Convention collective nationale du personnel des ASAVPA;01/01/1900;01/11/2021
7513;Convention collective nationale des centres d'initiatives pour valoriser l'agriculture et le milieu rural;01/01/1900;
7514;Convention collective nationale des organismes de la Confédération paysanne;01/01/1900;
7515;Convention collective nationale des sociétés d'aménagement foncier et d'établissement rural (SAFER);01/01/1900;01/07/2024
7520;Convention collective nationale des salariés des établissements d'enseignement et organismes de formation aux métiers du territoire (EOFMT);01/01/1900;
8112;Convention collective régionale de la polyculture Île-de-France non cadres;01/01/1900;
8113;Convention collective régionale de l'arboriculture maraîchage Île-de-France;01/01/1900;
