code;libellé;12/03/2025
2021/13/17/10604,00/14361,99;28
2021/13/18/14362,00/22544,99;33
2021/13/19/22545,00/48291,99;38
2021/13/20/48292,00/999999999999,99;43
2021/23/1/0,00/1628,99;0
2021/23/2/1629,00/1727,99;0,5
2021/23/3/1728,00/1903,99;1,3
2021/23/4/1904,00/2078,99;2,1
2021/23/5/2079,00/2295,99;2,9
2021/23/6/2296,00/2420,99;3,5
2021/23/7/2421,00/2504,99;4,1
2021/23/8/2505,00/2754,99;5,3
2021/23/9/2755,00/3405,99;7,5
2021/23/10/3406,00/4358,99;9,9
2021/23/11/4359,00/4951,99;11,9
2021/23/12/4952,00/5735,99;13,8
2021/23/13/5736,00/6871,99;15,8
2021/23/14/6872,00/7639,99;17,9
2021/23/15/7640,00/8683,99;20
2021/23/16/8684,00/11939,99;24
2021/23/17/11940,00/15864,99;28
2021/23/18/15865,00/24214,99;33
2021/23/19/24215,00/52929,99;38
2021/23/20/52930,00/999999999999,99;43
2021/33/1/0,00/1744,99;0
2021/33/2/1745,00/1886,99;0,5
2021/33/3/1887,00/2103,99;1,3
2021/33/4/2104,00/2370,99;2,1
2021/33/5/2371,00/2462,99;2,9
2021/33/6/2463,00/2546,99;3,5
2021/33/7/2547,00/2629,99;4,1
2021/33/8/2630,00/2921,99;5,3
2021/33/9/2922,00/4032,99;7,5
2021/33/10/4033,00/5218,99;9,9
2021/33/11/5219,00/5886,99;11,9
2021/33/12/5887,00/6829,99;13,8
2021/33/13/6830,00/7514,99;15,8
2021/33/14/7515,00/8324,99;17,9
2021/33/15/8325,00/9660,99;20
2021/33/16/9661,00/12996,99;24
2021/33/17/12997,00/16532,99;28
2021/33/18/16533,00/26495,99;33
2021/33/19/26496,00/55925,99;38
2021/33/20/55926,00/999999999999,99;43
2020/13/1/0,00/1417,99;0
2020/13/2/1418,00/1471,99;0,5
2020/13/3/1472,00/1566,99;1,3
2020/13/4/1567,00/1672,99;2,1
2020/13/5/1673,00/1786,99;2,9
2020/13/6/1787,00/1882,99;3,5
2020/13/7/1883,00/2007,99;4,1
2020/13/8/2008,00/2375,99;5,3
2020/13/9/2376,00/2719,99;7,5
2020/13/10/2720,00/3097,99;9,9
2020/13/11/3098,00/3486,99;11,9
2020/13/12/3487,00/4068,99;13,8
2020/13/13/4069,00/4877,99;15,8
2020/13/14/4878,00/6103,99;17,9
2020/13/15/6104,00/7624,99;20
2020/13/16/7625,00/10582,99;24
2020/13/17/10583,00/14332,99;28
2020/13/18/14333,00/22499,99;33
2020/13/19/22500,00/48195,99;38
2020/13/20/48196,00/999999999999,99;43
2020/23/1/0,00/1625,99;0
2020/23/2/1626,00/1723,99;0,5
2020/23/3/1724,00/1899,99;1,3
2020/23/4/1900,00/2074,99;2,1
2020/23/5/2075,00/2291,99;2,9
2020/23/6/2292,00/2416,99;3,5
2020/23/7/2417,00/2499,99;4,1
2020/23/8/2500,00/2749,99;5,3
2020/23/9/2750,00/3399,99;7,5
2020/23/10/3400,00/4349,99;9,9
2020/23/11/4350,00/4941,99;11,9
2020/23/12/4942,00/5724,99;13,8
2020/23/13/5725,00/6857,99;15,8
2020/23/14/6858,00/7624,99;17,9
2020/23/15/7625,00/8666,99;20
2020/23/16/8667,00/11916,99;24
2020/23/17/11917,00/15832,99;28
2020/23/18/15833,00/24166,99;33
2020/23/19/24167,00/52824,99;38
2020/23/20/52825,00/999999999999,99;43
2020/33/1/0,00/1740,99;0
2020/33/2/1741,00/1882,99;0,5
2020/33/3/1883,00/2099,99;1,3
2020/33/4/2100,00/2366,99;2,1
2020/33/5/2367,00/2457,99;2,9
2020/33/6/2458,00/2541,99;3,5
2020/33/7/2542,00/2624,99;4,1
2020/33/8/2625,00/2916,99;5,3
2020/33/9/2917,00/4024,99;7,5
2020/33/10/4025,00/5207,99;9,9
2020/33/11/5208,00/5874,99;11,9
2020/33/12/5875,00/6816,99;13,8
2020/33/13/6817,00/7499,99;15,8
2020/33/14/7500,00/8307,99;17,9
2020/33/15/8308,00/9641,99;20
2020/33/16/9642,00/12970,99;24
2020/33/17/12971,00/16499,99;28
2020/33/18/16500,00/26442,99;33
2020/33/19/26443,00/55814,99;38
2020/33/20/55815,00/999999999999,99;43
2019/13/1/0,00/1403,99;0,00
2019/13/2/1404,00/1456,99;0,50
2019/13/3/1457,00/1550,99;1,50
2019/13/4/1551,00/1655,99;2,50
2019/13/5/1656,00/1768,99;3,50
2019/13/6/1769,00/1863,99;4,50
2019/13/7/1864,00/1987,99;6,00
2019/13/8/1988,00/2577,99;7,50
2019/13/9/2578,00/2796,99;9,00
2019/13/10/2797,00/3066,99;10,50
2019/13/11/3067,00/3451,99;12,00
2019/13/12/3452,00/4028,99;14,00
2019/13/13/4029,00/4829,99;16,00
2019/13/14/4830,00/6042,99;18,00
2019/13/15/6043,00/7779,99;20,00
2019/13/16/7780,00/10561,99;24,00
2019/13/17/10562,00/14794,99;28,00
2019/13/18/14795,00/22619,99;33,00
2019/13/19/22620,00/47716,99;38,00
2019/13/20/47717,00/999999999999,99;43,00
2019/23/1/0,00/1609,99;0,00
2019/23/2/1610,00/1706,99;0,50
2019/23/3/1707,00/1836,99;1,50
2019/23/4/1837,00/1947,99;2,50
2019/23/5/1948,00/2116,99;3,50
2019/23/6/2117,00/2376,99;4,50
2019/23/7/2377,00/2783,99;6,00
2019/23/8/2784,00/3175,99;7,50
2019/23/9/3176,00/3695,99;9,00
2019/23/10/3696,00/4364,99;10,50
2019/23/11/4365,00/4909,99;12,00
2019/23/12/4910,00/5729,99;14,00
2019/23/13/5730,00/6854,99;16,00
2019/23/14/6855,00/7619,99;18,00
2019/23/15/7620,00/9069,99;20,00
2019/23/16/9070,00/11944,99;24,00
2019/23/17/11945,00/16229,99;28,00
2019/23/18/16230,00/24769,99;33,00
2019/23/19/24770,00/52299,99;38,00
2019/23/20/52300,00/999999999999,99;43,00
2019/33/1/0,00/1723,99;0,00
2019/33/2/1724,00/1832,99;0,50
2019/33/3/1833,00/1973,99;1,50
2019/33/4/1974,00/2166,99;2,50
2019/33/5/2167,00/2401,99;3,50
2019/33/6/2402,00/2646,99;4,50
2019/33/7/2647,00/3066,99;6,00
2019/33/8/3067,00/3646,99;7,50
2019/33/9/3647,00/4494,99;9,00
2019/33/10/4495,00/5209,99;10,50
2019/33/11/5210,00/5859,99;12,00
2019/33/12/5860,00/6829,99;14,00
2019/33/13/6830,00/7519,99;16,00
2019/33/14/7520,00/8359,99;18,00
2019/33/15/8360,00/10049,99;20,00
2019/33/16/10050,00/12829,99;24,00
2019/33/17/12830,00/17149,99;28,00
2019/33/18/17150,00/26179,99;33,00
2019/33/19/26180,00/55259,99;38,00
2019/33/20/55260,00/999999999999,99;43,00
2017/13/1/0,00/1367,99;0,00
2017/13/2/1368,00/1419,99;0,50
2017/13/3/1420,00/1510,99;1,50
2017/13/4/1511,00/1613,99;2,50
2017/13/5/1614,00/1723,99;3,50
2017/13/6/1724,00/1815,99;4,50
2017/13/7/1816,00/1936,99;6,00
2017/13/8/1937,00/2511,99;7,50
2017/13/9/2512,00/2725,99;9,00
2017/13/10/2726,00/2988,99;10,50
2017/13/11/2989,00/3363,99;12,00
2017/13/12/3364,00/3925,99;14,00
2017/13/13/3926,00/4706,99;16,00
